Signature	DrugBank_ID	DrugBank_Name	Enrichment_Score	Normalized_Enrichment_Score	p-value	FDR	Cell_Line
LJP007_NEU_24H:B11	DB07970	5-[(2-methyl-5-{[3-(trifluoromethyl)phenyl]carbamoyl}phenyl)amino]pyridine-3-carboxamide	-0.23219128073021303	-1.2358264808322827	0.05934793683138054	0.16270375409448257	NEU
NMH002_NPC_6H:BRD-K43880410-001-09-4:10	DB02789	Pregnenolone	0.25015547511773634	1.2379192167941693	0.05955387205387205	0.16318813958180362	NPC
LJP008_NPC.CAS9_24H:D05	DB09074	Olaparib	0.2730326767332153	1.2683825200732513	0.059763631479989254	0.16368252333179187	NPC.CAS9
LJP009_NEU_24H:N10	DB08896	Regorafenib	0.2274150161902401	1.210290905284285	0.059900166389351084	0.1639759706997987	NEU
LJP009_NPC.CAS9_24H:O23	DB07232	Veliparib	-0.22273088222480103	-1.1914204037877867	0.06004618937644342	0.16429509099125936	NPC.CAS9
LJP007_JURKAT_24H:G12	DB11963	Dacomitinib	0.2561278650038634	1.250719460865438	0.060085076214108475	0.16432090205809372	JURKAT
NMH002_NEU_24H:BRD-A13946108-001-13-0:10	DB00605	Sulindac	0.24097762490324515	1.2225079565215125	0.060121986639558526	0.16434128538074327	NEU
AML001_HL60_6H:BRD-K43389675:0.37037	DB00694	Daunorubicin	-0.2620335175442495	-1.244853287352814	0.060162902628656055	0.16435520327694006	HL60
CPC016_NEU_24H:BRD-K93258693-001-05-8:10	DB07863	2-chloro-5-nitro-N-phenylbenzamide	-0.25719307118821455	-1.2415178083762592	0.060185997543428675	0.16435520327694006	NEU
AML001_HL60_24H:BRD-A19500257:1.11111	DB02424	Geldanamycin	0.2746729051450622	1.2358464210238944	0.06022317033147358	0.1643754143531903	HL60
LPROT003_NPC_6H:N21	DB02010	Staurosporine	0.27684513726775023	1.259337492598459	0.06026200873362445	0.1643754143531903	NPC
NMH002_NPC_6H:BRD-K12184916-001-08-9:10	DB11651	Dactolisib	0.2677949665745664	1.2583251965442939	0.0603242727706247	0.1643754143531903	NPC
CPC006_THP1_6H:BRD-A58280226-001-01-2:4	DB08756	Y-27632	0.23849713667096656	1.2263370857514382	0.06033717834960071	0.1643754143531903	THP1
AML001_U937_24H:BRD-K43389675:0.37037	DB00694	Daunorubicin	-0.23435293532341844	-1.2038720320558118	0.0603448275862069	0.1643754143531903	U937
LJP008_NPC_24H:G14	DB01254	Dasatinib	0.2603874435213159	1.2467134110309361	0.060370178169866805	0.1643754143531903	NPC
LJP007_NEU_24H:H09	DB09053	Ibrutinib	0.225991117384295	1.2395970991375527	0.06055325637116097	0.1647934718510766	NEU
LJP007_JURKAT_24H:I06	DB01268	Sunitinib	-0.28027350601829526	-1.256785961836391	0.06072036991968849	0.16515394708785305	JURKAT
CPC018_NPC_24H:BRD-A71459254-001-02-8:10	DB13240	Cymarin	0.265753420329793	1.2639870788367	0.06074491834097051	0.16515394708785305	NPC
LJP007_JURKAT_24H:E02	DB11743	Ipatasertib	0.24997603129934773	1.2244080344837731	0.060844823812650474	0.16534499369253627	JURKAT
LJP009_NPC_24H:G16	DB01254	Dasatinib	0.26641602009417775	1.2566945330605765	0.061011040092969204	0.1657159652768623	NPC
LJP009_NPC_24H:F03	DB11962	GSK-1059615	0.23484210444005857	1.2147520693737992	0.061358655953250546	0.16657904698938433	NPC
CPC006_U937_6H:BRD-A01145011-001-01-4:11.1	DB03068	Zebularine	-0.2652906850775493	-1.2537325928795235	0.06154882154882155	0.16701404446540632	U937
CPC006_SKM1_6H:BRD-K01976263-003-04-5:0.63	DB01735	3-Chloroalaninate	0.2780206641198486	1.2596642142512107	0.06168831168831169	0.16731117691253813	SKM1
CPC015_NPC_24H:BRD-K12539581-001-14-6:10	DB08313	Nocodazole	0.24203021525935628	1.2246964242308482	0.06183932346723044	0.16761081209691772	NPC
CPC016_NPC_24H:BRD-K35498378-001-05-3:10	DB02020	Alrestatin	0.23824326194181228	1.2169694667066195	0.06185887472800746	0.16761081209691772	NPC
