ID1	ID2	Name1	Name2	Separation	ATC_Codes1	ATC_Codes2	Reported_Interaction	Reported_Combination
DB00273	DB01041	Topiramate	Thalidomide	0.16666666666666652	N	L	False	False
DB09241	DB00197	Methylene blue	Troglitazone	0.16666666666666652	V	A	False	False
DB00273	DB00783	Topiramate	Estradiol	0.1607142857142856	N	G	False	False
DB00197	DB00588	Troglitazone	Fluticasone propionate	0.15705128205128194	A		True	False
DB02424	DB01782	Geldanamycin	Pyrazolanthrone	0.15476190476190488			False	False
DB01065	DB00458	Melatonin	Imipramine	0.14730392156862737	N	N	False	False
DB01115	DB00458	Nifedipine	Imipramine	0.14583333333333348	C	N	False	False
DB04216	DB03496	Quercetin	Alvocidib	0.1442495126705654			False	False
DB00588	DB00480	Fluticasone propionate	Lenalidomide	0.125		L	True	False
DB02424	DB08877	Geldanamycin	Ruxolitinib	0.11904761904761929		L	False	False
DB00783	DB03496	Estradiol	Alvocidib	0.11904761904761885	G		False	False
DB01041	DB01065	Thalidomide	Melatonin	0.1166666666666667	L	N	False	False
DB09241	DB01234	Methylene blue	Dexamethasone	0.1142857142857141	V	C, H, D, S, R, A	False	False
DB11278	DB00679	DL-Methylephedrine	Thioridazine	0.11111111111111116		N	False	False
DB01115	DB01065	Nifedipine	Melatonin	0.10972222222222228	C	N	False	False
DB00588	DB02546	Fluticasone propionate	Vorinostat	0.10833333333333317		L	True	False
DB00273	DB01065	Topiramate	Melatonin	0.09473684210526301	N	N	True	False
DB02424	DB00436	Geldanamycin	Bendroflumethiazide	0.08333333333333348		C, G	False	False
DB09241	DB00679	Methylene blue	Thioridazine	0.08333333333333348	V	N	False	False
DB00273	DB00480	Topiramate	Lenalidomide	0.0769230769230771	N	L	False	False
DB02424	DB01065	Geldanamycin	Melatonin	0.07179487179487176		N	False	False
DB00197	DB02546	Troglitazone	Vorinostat	0.06666666666666665	A	L	False	False
DB04216	DB01041	Quercetin	Thalidomide	0.05892255892255882		L	False	False
DB02424	DB01041	Geldanamycin	Thalidomide	0.05555555555555558		L	False	False
DB01234	DB01115	Dexamethasone	Nifedipine	0.049038461538461364	C, H, D, S, R, A	C	False	False
DB02424	DB03496	Geldanamycin	Alvocidib	0.04761904761904767			False	False
DB04338	DB00588	SB220025	Fluticasone propionate	0.04166666666666674			False	False
DB02424	DB04338	Geldanamycin	SB220025	0.03333333333333344			False	False
DB02424	DB06075	Geldanamycin	Linsitinib	0.03333333333333344			False	False
DB02424	DB00518	Geldanamycin	Albendazole	0.03333333333333344		P	False	False
DB01234	DB00783	Dexamethasone	Estradiol	0.01904761904761898	C, H, D, S, R, A	G	False	False
DB00783	DB00197	Estradiol	Troglitazone	0.014880952380952328	G	A	False	False
DB00197	DB00480	Troglitazone	Lenalidomide	0.012820512820512775	A	L	False	False
DB09241	DB00480	Methylene blue	Lenalidomide	0.0	V	L	False	False
DB00436	DB00480	Bendroflumethiazide	Lenalidomide	0.0	C, G	L	False	False
DB08059	DB00480	Wortmannin	Lenalidomide	0.0		L	True	False
DB01041	DB00783	Thalidomide	Estradiol	-0.009157509157509125	L	G	False	False
DB01041	DB00436	Thalidomide	Bendroflumethiazide	-0.01515151515151536	L	C, G	True	False
DB02424	DB01234	Geldanamycin	Dexamethasone	-0.016666666666666607		C, H, D, S, R, A	False	False
DB02424	DB01115	Geldanamycin	Nifedipine	-0.024621212121211933		C	False	False
DB02424	DB04216	Geldanamycin	Quercetin	-0.025925925925925686			False	False
DB09241	DB02546	Methylene blue	Vorinostat	-0.028571428571428692	V	L	False	False
DB01065	DB00783	Melatonin	Estradiol	-0.04369747899159648	N	G	False	False
DB02546	DB00480	Vorinostat	Lenalidomide	-0.04444444444444451	L	L	True	False
DB01041	DB00588	Thalidomide	Fluticasone propionate	-0.05833333333333357	L		False	False
DB01115	DB00783	Nifedipine	Estradiol	-0.06011904761904785	C	G	False	False
DB02424	DB00783	Geldanamycin	Estradiol	-0.08095238095238089		G	False	False
DB02424	DB00480	Geldanamycin	Lenalidomide	-0.09523809523809512		L	False	False
DB08059	DB02546	Wortmannin	Vorinostat	-0.11388888888888893		L	True	False
DB02424	DB02546	Geldanamycin	Vorinostat	-0.1416666666666666		L	False	False
DB01234	DB00197	Dexamethasone	Troglitazone	-0.14761904761904754	C, H, D, S, R, A	A	True	False
DB02424	DB00588	Geldanamycin	Fluticasone propionate	-0.14880952380952372			False	False
DB01041	DB02546	Thalidomide	Vorinostat	-0.16060606060606064	L	L	True	False
DB02424	DB00197	Geldanamycin	Troglitazone	-0.16666666666666674		A	False	False
DB04216	DB01065	Quercetin	Melatonin	-0.17637637637637638		N	False	False
DB01041	DB00197	Thalidomide	Troglitazone	-0.20000000000000018	L	A	False	False
DB00273	DB01115	Topiramate	Nifedipine	-0.22426470588235303	N	C	False	False
DB04216	DB00783	Quercetin	Estradiol	-0.24805477746654225		G	False	False
DB08059	DB01041	Wortmannin	Thalidomide	-0.2583333333333335		L	False	False
DB02424	DB09241	Geldanamycin	Methylene blue	-0.2666666666666666		V	False	False
DB09241	DB11278	Methylene blue	DL-Methylephedrine	-0.2666666666666666	V		True	False
DB00458	DB00679	Imipramine	Thioridazine	-0.29583333333333317	N	N	False	False
DB01234	DB00588	Dexamethasone	Fluticasone propionate	-0.33611111111111125	C, H, D, S, R, A		True	False
DB00273	DB00436	Topiramate	Bendroflumethiazide	-0.7142857142857142	N	C, G	True	False
DB01041	DB00480	Thalidomide	Lenalidomide	-0.8333333333333335	L	L	True	False
