Signature	DrugBank_ID	DrugBank_Name	Enrichment_Score	Normalized_Enrichment_Score	p-value	FDR	Cell_Line
LPROT003_NPC_6H:D05	DB11689	Selumetinib	-0.2684456015962532	-1.2638333479943673	<0.0001	<0.0001	NPC
CPC006_U937_6H:BRD-K19796430-001-01-5:10	DB09143	Sonidegib	-0.20316955841938905	-1.2633158934970465	<0.0001	<0.0001	U937
CPC006_THP1_6H:BRD-K80738081-001-21-1:10	DB02709	Resveratrol	-0.21702321181728357	-1.2621613872285622	<0.0001	<0.0001	THP1
LJP009_NPC.CAS9_24H:P23	DB09074	Olaparib	-0.19922981941819895	-1.262096032003599	<0.0001	<0.0001	NPC.CAS9
CPC015_NPC_24H:BRD-K13032584-003-03-7:10	DB01168	Procarbazine	0.18560965053754475	1.2616944573459472	<0.0001	<0.0001	NPC
KHW001_SKM1_6H:BRD-A18929998-001-02-2:10	DB02097	Cytidine	-0.19503790607327914	-1.2604477917082124	<0.0001	<0.0001	SKM1
CPC018_NPC_24H:BRD-K77554836-001-03-3:10	DB00620	Triamcinolone	0.1951933139480745	1.2603162330303115	<0.0001	<0.0001	NPC
NMH002_NEU_24H:BRD-K32107296-001-11-0:10	DB00853	Temozolomide	-0.21341660469161114	-1.260042107260679	<0.0001	<0.0001	NEU
NMH002_NPC_6H:BRD-K71799949-001-29-9:10	DB00564	Carbamazepine	0.18651548900951567	1.2599263448956268	<0.0001	<0.0001	NPC
LJP009_NEU_24H:N07	DB08896	Regorafenib	0.20870310031490438	1.2599075112123725	<0.0001	<0.0001	NEU
CPC017_NPC_24H:BRD-K60762818-003-15-3:10	DB01151	Desipramine	-0.19943296288792028	-1.2590562440927655	<0.0001	<0.0001	NPC
NMH002_NPC_24H:BRD-K80738081-001-33-6:10	DB02709	Resveratrol	0.2003417791808269	1.2587926138438494	<0.0001	<0.0001	NPC
NMH001_NEU_24H:BRD-A31159102-001-02-7:10	DB08544	(S)-Fluoxetine	0.21367068342410014	1.258558184723175	<0.0001	<0.0001	NEU
LJP007_NPC.TAK_24H:G10	DB11963	Dacomitinib	0.20271502907013028	1.2583794090814369	<0.0001	<0.0001	NPC.TAK
LJP007_JURKAT_24H:I05	DB01268	Sunitinib	-0.21990186242768836	-1.2580733370496857	<0.0001	<0.0001	JURKAT
CPC013_NPC_24H:BRD-K46056750-001-01-3:10	DB12242	AZD-7762	-0.21505148037075997	-1.2568795801538706	<0.0001	<0.0001	NPC
NMH001_NEU_24H:BRD-K89997465-001-08-7:10	DB00477	Chlorpromazine	0.20285093894607267	1.256347444824959	<0.0001	<0.0001	NEU
LJP007_NPC.CAS9_24H:K22	DB01590	Everolimus	0.21341470970493268	1.255879425390709	<0.0001	<0.0001	NPC.CAS9
LJP007_NEU_24H:D21	DB06616	Bosutinib	-0.21552329829490802	-1.2558196054815483	<0.0001	<0.0001	NEU
NMH002_NEU_6H:BRD-A73908300-001-03-4:10	DB13978	Selisistat	0.1913208878522736	1.2556900540778515	<0.0001	<0.0001	NEU
CPC014_NEU_24H:BRD-K01493881-001-20-3:10	DB07352	Apigenin	-0.1998419300558827	-1.254690610108169	<0.0001	<0.0001	NEU
CPC016_NPC_24H:BRD-K84175871-003-02-2:10	DB14752	Racephedrine	-0.20959166300210832	-1.253856223809284	<0.0001	<0.0001	NPC
CPC016_NEU_24H:BRD-K59058766-003-15-1:10	DB01239	Chlorprothixene	-0.2008933096395771	-1.2536959253125908	<0.0001	<0.0001	NEU
AML001_U937_24H:BRD-A75409952:10	DB08059	Wortmannin	-0.21046549252396513	-1.2533380090263193	<0.0001	<0.0001	U937
CPC006_THP1_6H:BRD-K32107296-001-03-7:10	DB00853	Temozolomide	-0.20824464986529034	-1.253153469541853	<0.0001	<0.0001	THP1
LJP008_NPC.TAK_24H:C08	DB13877	Iniparib	0.20387710170767415	1.2531400642905066	<0.0001	<0.0001	NPC.TAK
LJP009_NPC.CAS9_24H:E07	DB01782	Pyrazolanthrone	-0.21718146405307853	-1.2524948041507131	<0.0001	<0.0001	NPC.CAS9
CPC006_U937_6H:BRD-K80738081-001-21-1:10	DB02709	Resveratrol	-0.268334739244071	-1.252220030738054	<0.0001	<0.0001	U937
CPC006_THP1_6H:BRD-K19796430-001-01-5:10	DB09143	Sonidegib	-0.2065542407482853	-1.2521602939485175	<0.0001	<0.0001	THP1
LJP008_NEU_24H:A19	DB11740	MK-1775	-0.19914687404537185	-1.2518461368361848	<0.0001	<0.0001	NEU
CPC017_NPC_24H:BRD-K95309561-001-15-5:10	DB00890	Dienestrol	0.1907068944911509	1.2516046418412206	<0.0001	<0.0001	NPC
NMH002_NPC_6H:BRD-K98530306-003-13-4:10	DB00575	Clonidine	0.18174688037984416	1.2514978681264644	<0.0001	<0.0001	NPC
LJP009_NPC.CAS9_24H:L23	DB12588	AZD-1480	-0.20302206322655092	-1.2510416136481106	<0.0001	<0.0001	NPC.CAS9
CPC006_WSUDLCL2_6H:BRD-K20285085-001-01-4:10	DB07159	Tamatinib	0.20172653125358161	1.250621849773205	<0.0001	<0.0001	WSUDLCL2
CPC018_NPC_24H:BRD-K40992116-001-05-5:10	DB13154	Parachlorophenol	-0.20155555100024422	-1.2506051753931582	<0.0001	<0.0001	NPC
NMH002_NPC_24H:BRD-K79254416-001-12-7:10	DB01262	Decitabine	0.19509458719690181	1.2498606081781605	<0.0001	<0.0001	NPC
CPC006_U937_6H:BRD-K76964878-001-01-8:24	DB13978	Selisistat	-0.20559995532129818	-1.249641337818821	<0.0001	<0.0001	U937
CPC006_U937_6H:BRD-K19295594-001-08-5:11.1	DB13044	Gossypol	0.20931847176109952	1.2490787017821543	<0.0001	<0.0001	U937
LJP009_NEU_24H:D19	DB13061	MLN8054	-0.20942077124637207	-1.248395510120254	<0.0001	<0.0001	NEU
CPC006_THP1_6H:BRD-A45889380-300-04-8:10	DB01103	Quinacrine	0.20843051892118084	1.248389969266615	<0.0001	<0.0001	THP1
CPC006_WSUDLCL2_6H:BRD-K54233340-300-01-0:10	DB08597	Dorsomorphin	-0.2070684885319547	-1.2480429310521226	<0.0001	<0.0001	WSUDLCL2
NMH002_NEU_24H:BRD-K64994968-001-24-2:10	DB00396	Progesterone	0.20468948916354035	1.2478196522351985	<0.0001	<0.0001	NEU
CPC015_NPC_24H:BRD-K28936863-051-18-1:10	DB00920	Ketotifen	0.21403319243448937	1.2474417321876285	<0.0001	<0.0001	NPC
CPC006_WSUDLCL2_6H:BRD-K50590187-001-10-8:160	DB09120	Zucapsaicin	-0.2085823586085232	-1.246875709861074	<0.0001	<0.0001	WSUDLCL2
LJP008_NPC_24H:G24	DB00928	Azacitidine	-0.20776225056551834	-1.2468517933718586	<0.0001	<0.0001	NPC
CPC014_NPC_24H:BRD-K81783531-001-01-4:10	DB11954	Lomibuvir	0.2006284243912768	1.2464302810908916	<0.0001	<0.0001	NPC
NMH002_NEU_24H:BRD-A50287119-001-01-5:10	DB00877	Sirolimus	0.21197105445471937	1.246364468947557	<0.0001	<0.0001	NEU
CPC017_NPC_24H:BRD-K82823804-001-01-7:10	DB04608	9-HYDROXY-4-PHENYL-6H-PYRROLO[3,4-C]CARBAZOLE-1,3-DIONE	-0.19371011981961037	-1.2458460905245576	<0.0001	<0.0001	NPC
LJP008_NPC_24H:I02	DB16239	Molibresib	0.21030129315095114	1.2449098674831	<0.0001	<0.0001	NPC
CPC018_NPC_24H:BRD-K76617868-003-03-6:10	DB08162	Fasudil	0.20179129688680814	1.244875494397653	<0.0001	<0.0001	NPC
CPC017_NPC_24H:BRD-K37694030-003-05-1:10	DB14750	Cidoxepin	0.20732725777210645	1.2446648674651613	<0.0001	<0.0001	NPC
NMH002_NEU_6H:BRD-A08027849-236-01-7:10	DB03619	Deoxycholic acid	0.20340875845924106	1.2435965447869304	<0.0001	<0.0001	NEU
LJP009_NPC.TAK_24H:E08	DB01782	Pyrazolanthrone	-0.20894816602046656	-1.2435756563358682	<0.0001	<0.0001	NPC.TAK
