Signature	DrugBank_ID	DrugBank_Name	Enrichment_Score	Normalized_Enrichment_Score	p-value	FDR	Cell_Line
NMH002_NEU_6H:BRD-K08316444-001-06-8:10	DB11457	Rotenone	0.4112146636087698	2.362220089162506	<0.0001	<0.0001	NEU
NMH002_NEU_6H:BRD-K81473043-001-07-0:10	DB05134	Tanespimycin	-0.4193093298700252	-2.3616183913952185	<0.0001	<0.0001	NEU
LJP007_NEU_24H:M07	DB05575	Motesanib	0.36402225986902287	2.3604031577596563	<0.0001	<0.0001	NEU
CPC015_NPC_24H:BRD-K45033733-001-05-6:10	DB00426	Famciclovir	-0.3576732934819033	-2.359682266335981	<0.0001	<0.0001	NPC
LJP009_NPC_24H:E16	DB13113	JNJ-38877605	-0.40324272870742905	-2.3593036493024013	<0.0001	<0.0001	NPC
CPC013_NEU_24H:BRD-K68202742-001-05-8:10	DB04297	Trichostatin A	-0.45365396345572934	-2.354897463059591	<0.0001	<0.0001	NEU
NMH002_NEU_6H:BRD-K77947974-001-14-8:10	DB04842	Fluspirilene	0.410338849394692	2.3504627972469168	<0.0001	<0.0001	NEU
CPC015_NPC_24H:BRD-K76205745-001-04-1:10	DB00678	Losartan	-0.41327514629730544	-2.3475395151278233	<0.0001	<0.0001	NPC
LJP008_NEU_24H:O04	DB07101	PD-0325901	0.3988777214600742	2.345600525306813	<0.0001	<0.0001	NEU
LJP008_NEU_24H:I04	DB16239	Molibresib	0.41241314507946647	2.3401775920470045	<0.0001	<0.0001	NEU
CPC014_NEU_24H:BRD-K64052750-001-04-3:10	DB00317	Gefitinib	0.37493826153357646	2.3380756784349774	<0.0001	<0.0001	NEU
LJP007_NEU_24H:I20	DB13005	Rebastinib	-0.39015779738244527	-2.3371337927756715	<0.0001	<0.0001	NEU
LJP007_NPC.TAK_24H:P13	DB05294	Vandetanib	-0.3911263826968413	-2.336163298779778	<0.0001	<0.0001	NPC.TAK
CPC016_NEU_24H:BRD-K96720755-001-01-8:10	DB13929	Relcovaptan	-0.421627642235726	-2.3332941929694027	<0.0001	<0.0001	NEU
CPC014_NEU_24H:BRD-K83794624-001-01-7:10	DB11616	Pirarubicin	-0.43864282864757703	-2.331500962375619	<0.0001	<0.0001	NEU
CPC017_NPC_24H:BRD-K09549677-300-01-8:10	DB01388	Mibefradil	-0.3779845892246804	-2.3314609922201286	<0.0001	<0.0001	NPC
LJP007_NEU_24H:D20	DB06616	Bosutinib	-0.3911900430815975	-2.3312340738698487	<0.0001	<0.0001	NEU
LJP007_NPC.TAK_24H:D19	DB06616	Bosutinib	-0.38989605423210316	-2.3297464166804067	<0.0001	<0.0001	NPC.TAK
CPC016_NPC_24H:BRD-K01567962-001-07-3:10	DB01782	Pyrazolanthrone	-0.3746070630576336	-2.3226831305727056	<0.0001	<0.0001	NPC
NMH002_NPC_6H:BRD-K13927029-001-02-7:10	DB00162	Vitamin A	-0.3935167054425817	-2.322395525922756	<0.0001	<0.0001	NPC
CPC016_NEU_24H:BRD-K79425933-001-03-6:10	DB12867	Benperidol	0.3728549416930025	2.3217154950984806	<0.0001	<0.0001	NEU
CPC013_NPC_24H:BRD-K64881305-001-01-1:10	DB06188	Ispinesib	-0.39446497328158403	-2.320182178771169	<0.0001	<0.0001	NPC
