Signature	DrugBank_ID	DrugBank_Name	Enrichment_Score	Normalized_Enrichment_Score	p-value	FDR	Cell_Line
LJP008_NPC.TAK_24H:D23	DB13978	Selisistat	-0.32797730610100545	-1.9878743383083235	<0.0001	<0.0001	NPC.TAK
CPC013_NEU_24H:BRD-K68202742-001-05-8:10	DB04297	Trichostatin A	-0.3440613999078117	-1.9874254874595183	<0.0001	<0.0001	NEU
LJP008_NEU_24H:I03	DB16239	Molibresib	-0.3083841229099788	-1.9871321038581062	<0.0001	<0.0001	NEU
CPC017_NPC_24H:BRD-A77291778-003-15-4:10	DB00979	Cyclopentolate	0.3124009256109316	1.9857118543661827	<0.0001	<0.0001	NPC
CPC017_NPC_24H:BRD-A87719232-001-02-4:10	DB00788	Naproxen	0.3072441343817068	1.9842273573673022	<0.0001	<0.0001	NPC
LJP007_NEU_24H:P10	DB07859	4-(4-CHLOROPHENYL)-4-[4-(1H-PYRAZOL-4-YL)PHENYL]PIPERIDINE	-0.3484102687527302	-1.9838321495847517	<0.0001	<0.0001	NEU
NMH002_NEU_6H:BRD-K62012036-001-10-2:10	DB00459	Acitretin	-0.28581012520526633	-1.9813790706845364	<0.0001	<0.0001	NEU
LJP007_NEU_24H:I09	DB06589	Pazopanib	0.2984165070945817	1.9782899147047819	<0.0001	<0.0001	NEU
LJP007_NEU_24H:I16	DB11526	Masitinib	0.2854323819944934	1.9781305727579825	<0.0001	<0.0001	NEU
LJP007_NEU_24H:B17	DB12200	Tivantinib	-0.2957423242666153	-1.9768682780634965	<0.0001	<0.0001	NEU
CPC015_NPC_24H:BRD-A04553218-050-08-9:10	DB13679	Dexchlorpheniramine	0.30939146075015955	1.9766752220569344	<0.0001	<0.0001	NPC
CPC012_NEU_24H:BRD-K81418486:10	DB02546	Vorinostat	-0.3356795365179535	-1.9761912647366666	<0.0001	<0.0001	NEU
NMH002_NPC_24H:BRD-K54771420-001-09-9:10	DB02691	Glycocholic acid	-0.3070013695286229	-1.975214902187437	<0.0001	<0.0001	NPC
LJP007_NEU_24H:K05	DB12064	BMS-777607	0.303963840596565	1.9713318633209223	<0.0001	<0.0001	NEU
LJP007_NEU_24H:I07	DB06589	Pazopanib	0.2771454494882098	1.971049030957837	<0.0001	<0.0001	NEU
CPC016_NPC_24H:BRD-A19037878:10	DB04297	Trichostatin A	-0.3166464254778552	-1.9703260058812198	<0.0001	<0.0001	NPC
LJP008_NEU_24H:D01	DB09074	Olaparib	-0.3100186299857485	-1.9693787560073523	<0.0001	<0.0001	NEU
CPC016_NEU_24H:BRD-A29322418-237-03-2:10	DB09015	Canrenoic acid	-0.3220465378420922	-1.9692923632847283	<0.0001	<0.0001	NEU
