ID1	ID2	Name1	Name2	Separation	ATC_Codes1	ATC_Codes2	Reported_Interaction	Reported_Combination
DB00393	DB08877	Nimodipine	Ruxolitinib	0.8214285714285716	C	L	False	False
DB07374	DB00540	Anisomycin	Nortriptyline	0.8214285714285714		N	False	False
DB00540	DB01092	Nortriptyline	Ouabain	0.8214285714285714	N	C	False	False
DB00540	DB00541	Nortriptyline	Vincristine	0.8214285714285714	N	L	False	False
DB03496	DB02659	Alvocidib	Cholic Acid	0.8184523809523809		A	False	False
DB00321	DB00780	Amitriptyline	Phenelzine	0.8173046996576407	N	N	False	False
DB00313	DB06448	Valproic acid	Lonafarnib	0.8131313131313131	N		False	False
DB08877	DB12010	Ruxolitinib	Fostamatinib	0.8118225443806839	L	B	False	False
DB07374	DB06595	Anisomycin	Midostaurin	0.8114035087719296		L	False	False
DB00734	DB00939	Risperidone	Meclofenamic acid	0.8093137254901961	N	M	True	False
DB00363	DB02546	Clozapine	Vorinostat	0.8085648148148148	N	L	True	False
DB00679	DB01791	Thioridazine	Piclamilast	0.8083333333333336	N		False	False
DB00540	DB01791	Nortriptyline	Piclamilast	0.8075396825396826	N		False	False
DB02546	DB00246	Vorinostat	Ziprasidone	0.8044665012406949	L	N	True	False
DB01092	DB00543	Ouabain	Amoxapine	0.8035714285714284	C	N	False	False
DB00321	DB01791	Amitriptyline	Piclamilast	0.8003285543608123	N		False	False
DB00938	DB00396	Salmeterol	Progesterone	0.8	R	G	False	False
DB00679	DB12010	Thioridazine	Fostamatinib	0.797979797979798	N	B	True	False
DB01092	DB02659	Ouabain	Cholic Acid	0.7976190476190477	C	A	False	False
DB00321	DB00541	Amitriptyline	Vincristine	0.7962962962962963	N	L	False	False
DB12010	DB00541	Fostamatinib	Vincristine	0.7940779027735547	B	L	False	False
DB07374	DB00393	Anisomycin	Nimodipine	0.7934782608695654		C	False	False
DB00924	DB00762	Cyclobenzaprine	Irinotecan	0.7929292929292928	M	L	False	False
DB01030	DB00924	Topotecan	Cyclobenzaprine	0.7929292929292928	L	M	False	False
DB06595	DB01791	Midostaurin	Piclamilast	0.7916666666666665	L		False	False
DB04868	DB01115	Nilotinib	Nifedipine	0.7875000000000001	L	C	False	False
DB08911	DB01115	Trametinib	Nifedipine	0.7875000000000001	L	C	False	False
DB12010	DB02659	Fostamatinib	Cholic Acid	0.7858504179258894	B	A	False	False
DB00783	DB02910	Estradiol	Octanoyl-Coenzyme A	0.7857142857142856	G		False	False
DB01092	DB00780	Ouabain	Phenelzine	0.7857142857142856	C	N	False	False
DB00780	DB00541	Phenelzine	Vincristine	0.7857142857142856	N	L	False	False
DB04868	DB00780	Nilotinib	Phenelzine	0.7857142857142856	L	N	False	False
DB07374	DB00780	Anisomycin	Phenelzine	0.7857142857142856		N	False	False
DB00482	DB06448	Celecoxib	Lonafarnib	0.7857142857142856	C, L, G, M		False	False
DB08911	DB00780	Trametinib	Phenelzine	0.7857142857142856	L	N	False	False
DB03496	DB00780	Alvocidib	Phenelzine	0.7857142857142856		N	False	False
DB01030	DB00780	Topotecan	Phenelzine	0.7857142857142856	L	N	False	False
DB00762	DB00780	Irinotecan	Phenelzine	0.7857142857142856	L	N	False	False
DB07374	DB00246	Anisomycin	Ziprasidone	0.7820512820512822		N	False	False
DB02546	DB01791	Vorinostat	Piclamilast	0.7749999999999999	L		False	False
DB00246	DB02659	Ziprasidone	Cholic Acid	0.7737510716234122	N	A	False	False
DB00393	DB00780	Nimodipine	Phenelzine	0.7710084033613445	C	N	False	False
DB04868	DB00458	Nilotinib	Imipramine	0.7708333333333335	L	N	False	False
DB01092	DB00458	Ouabain	Imipramine	0.7708333333333335	C	N	False	False
DB12010	DB04868	Fostamatinib	Nilotinib	0.7673220499307454	B	L	False	False
DB00824	DB00780	Enprofylline	Phenelzine	0.7664835164835164		N	False	False
DB07374	DB00363	Anisomycin	Clozapine	0.7648148148148148		N	False	False
